
当前城市: 扬州, 下一城市: 盘锦, 高铁费用: 599.22, 门票费: 35.00, 累计费用: 1338.74, 累计时间: 11.98, 景点: 文笔峰道家文化苑
当前城市: 内江, 下一城市: 舟山, 高铁费用: 986.06, 门票费: 9.00, 累计费用: 995.06, 累计时间: 7.98, 景点: 天山野生动物园Tianshan Mountain Wildlife Park
当前城市: 舟山, 下一城市: 吉林市, 高铁费用: 951.71, 门票费: 370.00, 累计费用: 2316.77, 累计时间: 14.02, 景点: 四姑娘山长坪沟景区Changping Valley
当前城市: 吉林市, 下一城市: 安顺, 高铁费用: 1616.60, 门票费: 128.00, 累计费用: 4061.37, 累计时间: 26.50, 景点: 张家界大峡谷Zhangjiajie Grand Canyon
当前城市: 安顺, 下一城市: 枣庄, 高铁费用: 855.25, 门票费: 35.00, 累计费用: 4951.63, 累计时间: 32.75, 景点: 庐山东林大峡谷Lushan Donglin Canyon
当前城市: 枣庄, 下一城市: 三亚, 高铁费用: 1180.50, 门票费: 40.00, 累计费用: 6172.12, 累计时间: 42.81, 景点: 东西岩景区East-West Rock Scenic Resort
当前城市: 三亚, 下一城市: 克拉玛依, 高铁费用: 2275.73, 门票费: 30.00, 累计费用: 8477.85, 累计时间: 58.95, 景点: 敬亭山Jingting Mountain
当前城市: 克拉玛依, 下一城市: 乌兰察布, 高铁费用: 1397.11, 门票费: 46.00, 累计费用: 9920.96, 累计时间: 68.21, 景点: 佛子岭水库Foziling Reservoir
当前城市: 乌兰察布, 下一城市: 天门, 高铁费用: 688.97, 门票费: 199.00, 累计费用: 10808.93, 累计时间: 84.04, 景点: 屏山峡谷Pingshan Grand Canyon
当前城市: 天门, 下一城市: 拉萨, 高铁费用: 1270.97, 门票费: 20.00, 累计费用: 12099.90, 累计时间: 93.60, 景点: 位山黄河公园
当前城市: 拉萨, 下一城市: 五指山, 高铁费用: 1330.49, 门票费: 2.00, 累计费用: 13432.40, 累计时间: 103.49, 景点: 普陀山西天景区The Western Heaven Scenic District of Mount Putuo
当前城市: 五指山, 下一城市: 喀什, 高铁费用: 2370.01, 门票费: 6.00, 累计费用: 15808.41, 累计时间: 118.66, 景点: 云洞岩Yundong Cave
当前城市: 喀什, 下一城市: 朔州, 高铁费用: 1865.74, 门票费: 55.00, 累计费用: 17729.15, 累计时间: 141.02, 景点: 丫山花海石林Yashan Flower Sea and Stone Forest
当前城市: 黄山, 下一城市: 南阳, 高铁费用: 395.97, 门票费: 113.00, 累计费用: 508.97, 累计时间: 6.20, 景点: 巫山小三峡Wushan Little Three Gorges
当前城市: 南阳, 下一城市: 巴音郭楞, 高铁费用: 1508.53, 门票费: 98.50, 累计费用: 2116.00, 累计时间: 26.58, 景点: 望仙谷
当前城市: 巴音郭楞, 下一城市: 恩施, 高铁费用: 1467.34, 门票费: 30.00, 累计费用: 3613.34, 累计时间: 39.73, 景点: 万绿谷Wanlugu Valley
当前城市: 宿迁, 下一城市: 濮阳, 高铁费用: 216.05, 门票费: 0.00, 累计费用: 216.05, 累计时间: 5.20, 景点: 宝界山林公园
当前城市: 濮阳, 下一城市: 嘉峪关, 高铁费用: 919.75, 门票费: 6.00, 累计费用: 1141.80, 累计时间: 14.31, 景点: 三百山景区Sanbaishan Mountain Scenic Area
当前城市: 嘉峪关, 下一城市: 巴中, 高铁费用: 697.33, 门票费: 10.00, 累计费用: 1849.13, 累计时间: 21.68, 景点: 仙岩Xianyan
当前城市: 巴中, 下一城市: 张家口, 高铁费用: 739.98, 门票费: 45.00, 累计费用: 2634.11, 累计时间: 29.30, 景点: 仙叠岩Xiandie Rock
当前城市: 张家口, 下一城市: 焦作, 高铁费用: 383.54, 门票费: 60.00, 累计费用: 3077.65, 累计时间: 33.93, 景点: 好运谷Haoyungu
当前城市: 焦作, 下一城市: 北屯, 高铁费用: 1500.46, 门票费: 128.00, 累计费用: 4706.11, 累计时间: 43.76, 景点: 张家界大峡谷景区（玻璃桥）Zhangjiajie Grand Canyon Glass Bridge
当前城市: 北屯, 下一城市: 鹤壁, 高铁费用: 1522.02, 门票费: 40.00, 累计费用: 6268.13, 累计时间: 54.22, 景点: 吼山Hou Mountain
当前城市: 廊坊, 下一城市: 吴忠, 高铁费用: 554.20, 门票费: 9.00, 累计费用: 563.20, 累计时间: 5.58, 景点: 五泉山公园Wuquanshan Park
当前城市: 吴忠, 下一城市: 贵阳, 高铁费用: 757.09, 门票费: 28.00, 累计费用: 1348.30, 累计时间: 12.28, 景点: 万花山Wanhua Mountain
当前城市: 贵阳, 下一城市: 和田, 高铁费用: 1658.73, 门票费: 100.00, 累计费用: 3107.03, 累计时间: 22.50, 景点: 太蓬山Tai Peng Mountain
当前城市: 和田, 下一城市: 张掖, 高铁费用: 1083.32, 门票费: 95.00, 累计费用: 4285.35, 累计时间: 33.52, 景点: 南丹山森林王国Nandanshan Discovery Park
当前城市: 张掖, 下一城市: 石家庄, 高铁费用: 736.17, 门票费: 70.00, 累计费用: 5091.51, 累计时间: 145.61, 景点: 大嵛山岛Dayushan Island
当前城市: 那曲, 下一城市: 呼伦贝尔, 高铁费用: 1820.36, 门票费: 39.00, 累计费用: 1859.36, 累计时间: 13.61, 景点: 抱犊寨Baoduzhai
当前城市: 呼伦贝尔, 下一城市: 嘉兴, 高铁费用: 1231.39, 门票费: 15.00, 累计费用: 3105.75, 累计时间: 32.45, 景点: 云帽峰（台沟山庄）Yunmao Peak (Taigou Villa)
当前城市: 嘉兴, 下一城市: 运城, 高铁费用: 615.22, 门票费: 50.00, 累计费用: 3770.96, 累计时间: 143.87, 景点: 丹霞山Mount Danxia
当前城市: 金昌, 下一城市: 石河子, 高铁费用: 893.39, 门票费: 100.00, 累计费用: 993.39, 累计时间: 76.96, 景点: 少室山景区The Shaoshi Mountain Scenic Area
当前城市: 石河子, 下一城市: 山南, 高铁费用: 1050.24, 门票费: 7.00, 累计费用: 2050.63, 累计时间: 84.80, 景点: 小孤山Mount Xiaogu
当前城市: 朔州, 下一城市: 长治, 高铁费用: 212.32, 门票费: 10.00, 累计费用: 222.32, 累计时间: 73.18, 景点: 岩泉风景区Yanquan Scenic Area (Northeast Gate)
当前城市: 长治, 下一城市: 延安, 高铁费用: 197.65, 门票费: 67.00, 累计费用: 486.97, 累计时间: 77.78, 景点: 京东大峡谷Jingdong Grand Canyon
当前城市: 延安, 下一城市: 许昌, 高铁费用: 293.53, 门票费: 6.00, 累计费用: 786.50, 累计时间: 81.91, 景点: 山陕会馆Sheqi Shanxi and Shaanxi Hall
当前城市: 许昌, 下一城市: 红河, 高铁费用: 937.87, 门票费: 40.00, 累计费用: 1764.38, 累计时间: 99.12, 景点: 兴隆山自然保护区Xinglongshan Natural Reserve
当前城市: 红河, 下一城市: 铜川, 高铁费用: 834.20, 门票费: 42.50, 累计费用: 2641.07, 累计时间: 105.25, 景点: 屏山村Pingshancun
当前城市: 九江, 下一城市: 唐山, 高铁费用: 672.83, 门票费: 45.00, 累计费用: 717.83, 累计时间: 7.24, 景点: 乌岩岭Wuyanling Nature Reserve
当前城市: 唐山, 下一城市: 聊城, 高铁费用: 241.14, 门票费: 18.00, 累计费用: 976.97, 累计时间: 11.58, 景点: 娄山关Loushan Pass
当前城市: 聊城, 下一城市: 张家界, 高铁费用: 578.62, 门票费: 38.00, 累计费用: 1593.59, 累计时间: 26.79, 景点: 天坪山云林天乡Yunlin Tianxiang, Tianping Mountain
当前城市: 张家界, 下一城市: 梅州, 高铁费用: 465.57, 门票费: 188.00, 累计费用: 2247.17, 累计时间: 30.63, 景点: 巨蟒出山Python Mountains
当前城市: 梅州, 下一城市: 哈尔滨, 高铁费用: 1540.82, 门票费: 40.00, 累计费用: 3827.99, 累计时间: 51.19, 景点: 天龙顶国家山地公园Tianlongding Mountain Park
当前城市: 哈尔滨, 下一城市: 达州, 高铁费用: 1385.58, 门票费: 72.00, 累计费用: 5285.58, 累计时间: 60.89, 景点: 徐凫岩步云谷旅游度假区Xufuyan
当前城市: 达州, 下一城市: 赤峰, 高铁费用: 955.40, 门票费: 7.00, 累计费用: 6247.97, 累计时间: 68.69, 景点: 古城岩Guchengyan
当前城市: 赤峰, 下一城市: 蚌埠, 高铁费用: 628.24, 门票费: 29.00, 累计费用: 6905.21, 累计时间: 76.18, 景点: 南山植物园Nanshan Botanical Garden
当前城市: 蚌埠, 下一城市: 舟山, 高铁费用: 330.87, 门票费: 9.00, 累计费用: 7245.07, 累计时间: 80.52, 景点: 天山野生动物园Tianshan Mountain Wildlife Park
当前城市: 舟山, 下一城市: 吉林市, 高铁费用: 951.71, 门票费: 370.00, 累计费用: 8566.79, 累计时间: 86.56, 景点: 四姑娘山长坪沟景区Changping Valley
当前城市: 吉林市, 下一城市: 东营, 高铁费用: 583.84, 门票费: 35.00, 累计费用: 9185.63, 累计时间: 101.80, 景点: 吊罗山国家森林公园Diaoluo Mountain National Forest Park
当前城市: 东营, 下一城市: 深圳, 高铁费用: 1028.23, 门票费: 9.00, 累计费用: 10222.85, 累计时间: 109.02, 景点: 小鱼山公园Xiaoyushan Park
当前城市: 深圳, 下一城市: 克拉玛依, 高铁费用: 2204.20, 门票费: 30.00, 累计费用: 12457.06, 累计时间: 124.76, 景点: 敬亭山Jingting Mountain
当前城市: 克拉玛依, 下一城市: 乌兰察布, 高铁费用: 1397.11, 门票费: 46.00, 累计费用: 13900.17, 累计时间: 134.02, 景点: 佛子岭水库Foziling Reservoir
当前城市: 乌兰察布, 下一城市: 朝阳, 高铁费用: 369.46, 门票费: 0.50, 累计费用: 14270.13, 累计时间: 138.58, 景点: 双塔山Dual Pagoda Mountain
当前城市: 澄迈, 下一城市: 陇南, 高铁费用: 973.49, 门票费: 7.00, 累计费用: 980.49, 累计时间: 6.41, 景点: 云髻山自然保护区Mt. Yunji Nature Reserve
当前城市: 陇南, 下一城市: 沈阳, 高铁费用: 1089.56, 门票费: 25.00, 累计费用: 2095.05, 累计时间: 24.46, 景点: 仿山旅游区Fangshan Tourist Area
当前城市: 沈阳, 下一城市: 西双版纳, 高铁费用: 1827.10, 门票费: 49.90, 累计费用: 3972.05, 累计时间: 38.11, 景点: 天桥山·银河洞风景区Yinhedong Sceneic Area
当前城市: 西双版纳, 下一城市: 白沙, 高铁费用: 571.34, 门票费: 9.00, 累计费用: 4552.39, 累计时间: 45.29, 景点: 南阳五朵山Nanyang Wuduo (Five) Mountain Scenic Area
当前城市: 白沙, 下一城市: 长白山, 高铁费用: 1852.16, 门票费: 68.00, 累计费用: 6472.55, 累计时间: 67.58, 景点: 天堂寨风景区Tiantangzhai (“Heaven Village”) Scenic Area
当前城市: 长白山, 下一城市: 岳阳, 高铁费用: 1168.99, 门票费: 100.00, 累计费用: 7741.54, 累计时间: 76.07, 景点: 天台山大瀑布Tiantai Mountain Waterfall
当前城市: 岳阳, 下一城市: 大兴安岭, 高铁费用: 1510.28, 门票费: 50.00, 累计费用: 9301.82, 累计时间: 88.46, 景点: 九鼎山Jiuding Mountain
当前城市: 大兴安岭, 下一城市: 邢台, 高铁费用: 1002.95, 门票费: 44.40, 累计费用: 10349.16, 累计时间: 96.53, 景点: 亚龙湾国际玫瑰谷Yalong Bay Rose Valley
当前城市: 邢台, 下一城市: 洛阳, 高铁费用: 196.79, 门票费: 5.00, 累计费用: 10550.95, 累计时间: 101.13, 景点: 文峰寺Wenfeng Temple
当前城市: 青木川, 下一城市: 延安, 高铁费用: 311.79, 门票费: 67.00, 累计费用: 378.79, 累计时间: 5.23, 景点: 京东大峡谷Jingdong Grand Canyon
当前城市: 延安, 下一城市: 济宁, 高铁费用: 391.61, 门票费: 9.00, 累计费用: 779.40, 累计时间: 8.41, 景点: 凌云茶山金字塔Tea Mountain Pyramid, Lingyun
当前城市: 济宁, 下一城市: 白沙, 高铁费用: 1159.17, 门票费: 9.00, 累计费用: 1947.56, 累计时间: 18.85, 景点: 南阳五朵山Nanyang Wuduo (Five) Mountain Scenic Area
当前城市: 白沙, 下一城市: 辽源, 高铁费用: 1809.47, 门票费: 66.00, 累计费用: 3823.03, 累计时间: 40.90, 景点: 巨石山Jushi Mountain
当前城市: 辽源, 下一城市: 潮州, 高铁费用: 1367.36, 门票费: 50.00, 累计费用: 5240.40, 累计时间: 51.00, 景点: 九真山风景区Jiuzhen Mountain Scenic Area
当前城市: 潮州, 下一城市: 鄂尔多斯, 高铁费用: 1132.03, 门票费: 83.00, 累计费用: 6455.42, 累计时间: 60.79, 景点: 二郎山喇叭河风景区Laba River Park, Erlangshan National Park
当前城市: 鄂尔多斯, 下一城市: 呼和浩特, 高铁费用: 129.72, 门票费: 49.00, 累计费用: 6634.15, 累计时间: 66.51, 景点: 三峡南津关大峡谷Nanjinguanda Canyon Sceneic Area
当前城市: 呼和浩特, 下一城市: 三明, 高铁费用: 1027.28, 门票费: 11.00, 累计费用: 7672.43, 累计时间: 84.21, 景点: 五岳寨风景区Wuyue Village
当前城市: 三明, 下一城市: 和田, 高铁费用: 2242.76, 门票费: 100.00, 累计费用: 10015.19, 累计时间: 97.67, 景点: 太蓬山Tai Peng Mountain
当前城市: 和田, 下一城市: 大理, 高铁费用: 1376.82, 门票费: 10.00, 累计费用: 11402.01, 累计时间: 106.32, 景点: 中山陵音乐台
当前城市: 大理, 下一城市: 阿勒泰, 高铁费用: 1607.02, 门票费: 45.00, 累计费用: 13054.03, 累计时间: 116.25, 景点: 卢崖瀑布风景区Luya Waterfall
当前城市: 阿勒泰, 下一城市: 钦州, 高铁费用: 2044.46, 门票费: 7.00, 累计费用: 15105.49, 累计时间: 130.11, 景点: 大同火山群国家地质公园Datong Volcanic Group
当前城市: 钦州, 下一城市: 定西, 高铁费用: 937.25, 门票费: 65.00, 累计费用: 16107.74, 累计时间: 136.82, 景点: 万峰湖Wanfeng Lake
当前城市: 定西, 下一城市: 昆明, 高铁费用: 711.76, 门票费: 59.00, 累计费用: 16878.51, 累计时间: 146.77, 景点: 圣堂山Shengtang Mountain
当前城市: 白山, 下一城市: 西双版纳, 高铁费用: 1953.42, 门票费: 49.90, 累计费用: 2003.32, 累计时间: 14.35, 景点: 天桥山·银河洞风景区Yinhedong Sceneic Area
当前城市: 西双版纳, 下一城市: 巴音郭楞, 高铁费用: 1552.55, 门票费: 98.50, 累计费用: 3654.37, 累计时间: 34.98, 景点: 望仙谷
当前城市: 巴音郭楞, 下一城市: 渭南, 高铁费用: 1313.22, 门票费: 38.00, 累计费用: 5005.59, 累计时间: 54.27, 景点: 明月山花海原居樱花山谷Mingyue Mountain Flower Sea Original Residence Sakura Valley
当前城市: 渭南, 下一城市: 连云港, 高铁费用: 533.58, 门票费: 29.90, 累计费用: 5569.07, 累计时间: 61.24, 景点: 威虎山森林公园Weihu Mountain Forest Park
当前城市: 连云港, 下一城市: 保山, 高铁费用: 1318.45, 门票费: 65.00, 累计费用: 6952.52, 累计时间: 80.56, 景点: 卧虎山景区Wohu Mountain Sceneic Area
当前城市: 保山, 下一城市: 桂林, 高铁费用: 671.73, 门票费: 105.00, 累计费用: 7729.24, 累计时间: 87.79, 景点: 恩施地心谷景区Enshi Dixin Valley Scenic Spot
当前城市: 桂林, 下一城市: 贺州, 高铁费用: 96.62, 门票费: 99.70, 累计费用: 7925.56, 累计时间: 90.83, 景点: 三仙山风景区Sanxian Mountain Scenic Area
当前城市: 贺州, 下一城市: 韶关, 高铁费用: 126.18, 门票费: 0.00, 累计费用: 8051.74, 累计时间: 103.53, 景点: 千佛山风景名胜区Qianfo Mountain Scenic Resorts
当前城市: 韶关, 下一城市: 阿拉尔, 高铁费用: 2079.24, 门票费: 30.00, 累计费用: 10160.99, 累计时间: 116.13, 景点: 天梯山石窟Tianti Mountain Grottos
当前城市: 阿拉尔, 下一城市: 焦作, 高铁费用: 1710.32, 门票费: 60.00, 累计费用: 11931.31, 累计时间: 128.14, 景点: 好运谷Haoyungu
当前城市: 焦作, 下一城市: 嘉峪关, 高铁费用: 846.57, 门票费: 6.00, 累计费用: 12783.88, 累计时间: 136.84, 景点: 三百山景区Sanbaishan Mountain Scenic Area
当前城市: 嘉峪关, 下一城市: 常德, 高铁费用: 1026.55, 门票费: 70.00, 累计费用: 13880.43, 累计时间: 146.54, 景点: 七星岩景区
当前城市: 鸡西, 下一城市: 德州, 高铁费用: 897.81, 门票费: 70.00, 累计费用: 967.81, 累计时间: 6.99, 景点: 吊罗山Diaoluo Mountain
当前城市: 濮阳, 下一城市: 定安, 高铁费用: 1103.92, 门票费: 68.00, 累计费用: 1171.92, 累计时间: 114.13, 景点: 光明蝶谷飞鸟乐园Bright Butterfly Valley
当前城市: 定安, 下一城市: 肇庆, 高铁费用: 261.51, 门票费: 40.00, 累计费用: 1473.43, 累计时间: 118.59, 景点: 仙台山Xiantai Mountain
当前城市: 肇庆, 下一城市: 阿勒泰, 高铁费用: 2099.21, 门票费: 45.00, 累计费用: 3617.64, 累计时间: 131.25, 景点: 卢崖瀑布风景区Luya Waterfall
当前城市: 阿勒泰, 下一城市: 钦州, 高铁费用: 2044.46, 门票费: 7.00, 累计费用: 5669.10, 累计时间: 145.11, 景点: 大同火山群国家地质公园Datong Volcanic Group
当前城市: 张家口, 下一城市: 湘西, 高铁费用: 880.27, 门票费: 86.00, 累计费用: 966.27, 累计时间: 7.39, 景点: 大青山野生动物世界Daqing Shan Yesheng Dongwu World
当前城市: 湘西, 下一城市: 铜川, 高铁费用: 441.66, 门票费: 42.50, 累计费用: 1450.43, 累计时间: 11.34, 景点: 屏山村Pingshancun
当前城市: 铜川, 下一城市: 承德, 高铁费用: 622.63, 门票费: 30.00, 累计费用: 2103.06, 累计时间: 17.30, 景点: 彭祖山景区PengZuShan Scenic Area
当前城市: 承德, 下一城市: 宿迁, 高铁费用: 466.79, 门票费: 90.00, 累计费用: 2659.85, 累计时间: 22.65, 景点: 会稽山兜率天景区
当前城市: 宿迁, 下一城市: 白银, 高铁费用: 789.78, 门票费: 60.00, 累计费用: 3509.63, 累计时间: 29.53, 景点: 月亮湾·金钟山景区
当前城市: 白银, 下一城市: 茂名, 高铁费用: 1068.08, 门票费: 70.00, 累计费用: 4647.72, 累计时间: 47.47, 景点: 函谷关历史文化旅游区Hangu Pass Historical and Cultural Tourism Zone
当前城市: 茂名, 下一城市: 聊城, 高铁费用: 1029.77, 门票费: 18.00, 累计费用: 5695.49, 累计时间: 56.19, 景点: 娄山关Loushan Pass
当前城市: 聊城, 下一城市: 巢湖, 高铁费用: 338.89, 门票费: 48.00, 累计费用: 6082.37, 累计时间: 130.07, 景点: 天脊山自然风景区Tianji Mountain Scenic Area
当前城市: 巢湖, 下一城市: 迪庆, 高铁费用: 1081.63, 门票费: 6.00, 累计费用: 7170.00, 累计时间: 140.08, 景点: 九龙山国家森林公园Jiulongshan National Forest Park
当前城市: 牡丹江, 下一城市: 黄山, 高铁费用: 1155.27, 门票费: 11.00, 累计费用: 1166.27, 累计时间: 7.42, 景点: 云山胜地Yunshan Wonderland
当前城市: 黄山, 下一城市: 滁州, 高铁费用: 172.13, 门票费: 30.00, 累计费用: 1368.40, 累计时间: 80.37, 景点: 僖山景区
